chorale_id,st,pitch,dur,keysig,timesig,fermata
124,144,67,4,1,16,0
124,148,67,4,1,16,0
124,152,69,4,1,16,0
124,156,69,4,1,16,0
124,160,71,4,1,16,0
124,164,72,4,1,16,0
124,168,74,2,1,16,0
124,170,72,2,1,16,0
124,172,71,4,1,16,0
124,176,69,8,1,16,0
124,184,67,4,1,16,1
125,12,67,2,1,16,0
125,14,69,2,1,16,0
125,16,71,4,1,16,0
125,20,72,4,1,16,0
125,24,74,4,1,16,0
125,28,72,4,1,16,0
125,32,71,4,1,16,0
125,36,69,4,1,16,0
125,40,71,4,1,16,1
125,44,71,4,1,16,0
125,48,71,4,1,16,0
125,52,69,2,1,16,0
125,54,71,2,1,16,0
125,56,72,2,1,16,0
125,58,71,2,1,16,0
125,60,69,4,1,16,0
125,64,67,4,1,16,0
125,68,69,4,1,16,0
125,72,67,4,1,16,1
125,76,67,4,1,16,0
125,80,69,4,1,16,0
125,84,71,4,1,16,0
125,88,72,4,1,16,0
125,92,71,4,1,16,0
125,96,69,4,1,16,0
125,100,71,4,1,16,0
125,104,69,4,1,16,1
125,108,69,4,1,16,0
125,112,71,4,1,16,0
125,116,72,4,1,16,0
125,120,74,4,1,16,0
125,124,72,4,1,16,0
125,128,71,4,1,16,0
125,132,69,4,1,16,0
125,136,71,4,1,16,1
125,140,71,4,1,16,0
125,144,71,4,1,16,0
125,148,69,2,1,16,0
125,150,71,2,1,16,0
125,152,72,2,1,16,0
125,154,71,2,1,16,0
125,156,69,4,1,16,0
125,160,67,2,1,16,0
125,162,64,2,1,16,0
125,164,66,4,1,16,0
125,168,67,4,1,16,1
127,12,67,4,0,16,0
127,16,67,4,0,16,0
127,20,67,4,0,16,0
127,24,67,4,0,16,0
127,28,67,4,0,16,0
127,32,67,2,0,16,0
127,34,69,2,0,16,0
127,36,71,4,0,16,0
127,40,72,4,0,16,1
127,44,72,4,0,16,0
127,48,74,4,0,16,0
127,52,74,4,0,16,0
127,56,72,4,0,16,0
127,60,67,4,0,16,0
127,64,67,2,0,16,0
127,66,69,2,0,16,0
127,68,71,4,0,16,0
127,72,72,4,0,16,1
127,76,72,4,0,16,0
127,80,74,4,0,16,0
127,84,74,4,0,16,0
127,88,72,4,0,16,0
127,92,67,4,0,16,0
127,96,69,4,0,16,0
127,100,67,4,0,16,0
127,104,65,4,0,16,1
127,108,67,4,0,16,0
127,112,69,4,0,16,0
127,116,71,4,0,16,0
127,120,72,8,0,16,1
127,128,70,2,0,16,0
127,130,69,2,0,16,0
127,132,67,2,0,16,0
127,134,69,2,0,16,0
127,136,71,4,0,16,1
127,140,69,4,0,16,0
127,144,67,4,0,16,0
127,148,67,4,0,16,0
127,152,67,8,0,16,1
135,0,69,4,2,16,0
135,4,69,4,2,16,0
135,8,71,4,2,16,0
135,12,73,4,2,16,0
135,16,74,4,2,16,0
135,20,74,4,2,16,0
135,24,73,4,2,16,1
135,28,71,4,2,16,0
135,32,74,4,2,16,0
135,36,69,4,2,16,0
135,40,66,4,2,16,0
135,44,67,4,2,16,0
135,48,66,4,2,16,0
135,52,64,4,2,16,0
135,56,62,8,2,16,1
135,64,62,4,2,16,0
135,68,64,4,2,16,0
135,72,66,6,2,16,0
135,78,64,2,2,16,0
135,80,62,4,2,16,0
135,84,64,4,2,16,0
135,88,66,4,2,16,1
135,92,74,4,2,16,0
135,96,73,4,2,16,0
135,100,74,4,2,16,0
135,104,76,6,2,16,0
135,110,74,2,2,16,0
135,112,73,4,2,16,0
135,116,71,4,2,16,0
135,120,69,4,2,16,1
135,124,69,4,2,16,0
135,128,69,4,2,16,0
135,132,74,4,2,16,0
135,136,73,4,2,16,0
135,140,69,4,2,16,0
135,144,71,2,2,16,0
135,146,69,2,2,16,0
135,148,67,4,2,16,0
135,152,66,4,2,16,1
135,156,64,4,2,16,0
135,160,66,4,2,16,0
135,164,67,4,2,16,0
135,168,69,6,2,16,0
135,174,67,2,2,16,0
135,176,66,4,2,16,0
135,180,64,4,2,16,0
135,184,62,8,2,16,1
135,192,62,4,2,16,0
135,196,64,4,2,16,0
135,200,66,6,2,16,0
135,206,64,2,2,16,0
135,208,62,4,2,16,0
135,212,64,4,2,16,0
135,216,66,4,2,16,1
135,220,69,4,2,16,0
135,224,69,4,2,16,0
135,228,69,4,2,16,0
135,232,66,4,2,16,0
135,236,67,4,2,16,0
135,240,66,4,2,16,0
135,244,64,4,2,16,0
135,248,62,8,2,16,1
136,12,67,4,1,16,0
136,16,71,4,1,16,0
136,20,74,4,1,16,0
136,24,71,4,1,16,0
136,28,69,4,1,16,0
136,32,71,4,1,16,0
136,36,73,4,1,16,0
136,40,74,4,1,16,1
136,44,76,4,1,16,0
136,48,74,2,1,16,0
136,50,72,2,1,16,0
136,52,71,4,1,16,0
136,56,69,4,1,16,0
136,60,67,2,1,16,0
136,62,69,2,1,16,0
136,64,71,4,1,16,0
136,68,69,4,1,16,0
136,72,67,4,1,16,1
136,76,69,4,1,16,0
136,80,71,4,1,16,0
136,84,71,4,1,16,0
136,88,69,4,1,16,0
136,92,74,4,1,16,0
136,96,74,4,1,16,0
136,100,73,4,1,16,0
136,104,74,4,1,16,1
136,108,71,4,1,16,0
136,112,72,4,1,16,0
136,116,71,4,1,16,0
136,120,69,4,1,16,0
136,124,67,4,1,16,0
136,128,67,4,1,16,0
136,132,66,4,1,16,0
136,136,67,4,1,16,1
137,4,67,4,1,16,0
137,8,67,4,1,16,0
137,12,69,4,1,16,0
137,16,71,8,1,16,1
137,28,71,4,1,16,0
137,32,72,4,1,16,0
137,36,71,4,1,16,0
137,40,69,8,1,16,1
137,52,69,4,1,16,0
137,56,67,4,1,16,0
137,60,69,4,1,16,0
137,64,71,4,1,16,0
137,68,69,4,1,16,0
137,72,67,8,1,16,0
137,80,69,4,1,16,1
137,84,69,4,1,16,0
137,88,71,4,1,16,0
137,92,69,4,1,16,0
137,96,67,4,1,16,0
137,100,67,4,1,16,0
137,104,66,8,1,16,0
137,112,67,16,1,16,1
137,132,71,4,1,16,0
137,136,72,4,1,16,0
137,140,71,4,1,16,0
137,144,69,8,1,16,1
137,156,69,4,1,16,0
137,160,67,4,1,16,0
137,164,67,4,1,16,0
137,168,66,8,1,16,1
137,180,66,4,1,16,0
137,184,67,4,1,16,0
137,188,66,4,1,16,0
137,192,64,4,1,16,0
137,196,64,4,1,16,0
137,200,63,8,1,16,0
137,208,64,8,1,16,1
137,220,67,4,1,16,0
137,224,67,4,1,16,0
137,228,66,4,1,16,0
137,232,67,8,1,16,1
137,244,71,4,1,16,0
137,248,72,4,1,16,0
137,252,71,4,1,16,0
137,256,69,8,1,16,1
137,268,69,4,1,16,0
137,272,67,4,1,16,0
137,276,69,4,1,16,0
137,280,71,4,1,16,0
137,284,69,4,1,16,0
137,288,67,8,1,16,0
137,296,69,4,1,16,1
137,300,69,4,1,16,0
137,304,71,4,1,16,0
137,308,69,4,1,16,0
137,312,67,4,1,16,0
137,316,67,4,1,16,0
137,320,66,8,1,16,0
137,328,67,8,1,16,1
139,0,67,4,1,16,0
139,4,67,4,1,16,0
139,8,69,4,1,16,0
139,12,67,4,1,16,0
139,16,69,2,1,16,0
139,18,71,2,1,16,0
139,20,72,4,1,16,0
139,24,72,4,1,16,0
139,28,71,4,1,16,0
139,32,72,8,1,16,1
139,40,74,4,1,16,0
139,44,76,4,1,16,0
139,48,72,8,1,16,1
139,56,71,2,1,16,0
139,58,72,2,1,16,0
139,60,74,4,1,16,0
139,64,69,8,1,16,1
139,72,74,4,1,16,0
139,76,74,4,1,16,0
139,80,72,4,1,16,0
139,84,71,2,1,16,0
139,86,69,2,1,16,0
139,88,69,8,1,16,0
139,96,67,8,1,16,1
139,104,67,4,1,16,0
139,108,67,4,1,16,0
139,112,69,4,1,16,0
139,116,67,4,1,16,0
139,120,69,2,1,16,0
139,122,71,2,1,16,0
139,124,72,4,1,16,0
139,128,72,4,1,16,0
139,132,71,4,1,16,0
139,136,72,8,1,16,1
139,144,74,4,1,16,0
139,148,76,4,1,16,0
139,152,72,8,1,16,1
139,160,71,2,1,16,0
139,162,72,2,1,16,0
139,164,74,4,1,16,0
139,168,69,8,1,16,1
139,176,74,4,1,16,0
139,180,74,4,1,16,0
139,184,72,4,1,16,0
139,188,71,2,1,16,0
139,190,69,2,1,16,0
139,192,69,8,1,16,0
139,200,67,8,1,16,1
144,4,69,4,3,16,0
144,8,68,4,3,16,0
144,12,69,4,3,16,0
144,16,71,4,3,16,0
144,20,71,4,3,16,0
144,24,69,4,3,16,0
144,28,71,4,3,16,0
144,32,73,8,3,16,1
144,44,74,4,3,16,0
144,48,73,4,3,16,0
144,52,71,4,3,16,0
144,56,69,4,3,16,0
144,60,68,2,3,16,0
144,62,69,2,3,16,0
144,64,71,8,3,16,0
144,72,69,8,3,16,1
144,84,69,4,3,16,0
144,88,71,2,3,16,0
144,90,73,2,3,16,0
144,92,74,4,3,16,0
144,96,73,2,3,16,0
144,98,71,2,3,16,0
144,100,69,4,3,16,0
144,104,71,2,3,16,0
144,106,69,2,3,16,0
144,108,68,4,3,16,0
144,112,66,8,3,16,1
144,124,68,4,3,16,0
144,128,64,4,3,16,0
144,132,66,4,3,16,0
144,136,71,4,3,16,0
144,140,61,4,3,16,0
144,144,74,2,3,16,0
144,146,73,2,3,16,0
144,148,71,4,3,16,0
144,152,69,8,3,16,1
144,164,76,4,3,16,0
144,168,73,4,3,16,0
144,172,73,4,3,16,0
144,176,71,4,3,16,0
144,180,69,4,3,16,0
144,184,68,4,3,16,0
144,188,69,4,3,16,0
144,192,71,8,3,16,0
144,200,69,8,3,16,1
145,12,69,4,0,16,0
145,16,69,2,0,16,0
145,18,71,2,0,16,0
145,20,72,4,0,16,0
145,24,71,4,0,16,0
145,28,76,4,0,16,0
145,32,74,4,0,16,0
145,36,72,4,0,16,0
145,40,71,4,0,16,1
145,44,72,2,0,16,0
145,46,71,2,0,16,0
145,48,69,4,0,16,0
145,52,76,4,0,16,0
145,56,74,4,0,16,0
145,60,76,4,0,16,0
145,64,69,2,0,16,0
145,66,71,2,0,16,0
145,68,73,4,0,16,0
145,72,74,4,0,16,1
145,76,72,4,0,16,0
145,80,71,4,0,16,0
145,84,76,4,0,16,0
145,88,76,2,0,16,0
145,90,74,2,0,16,0
145,92,72,4,0,16,0
145,96,71,12,0,16,1
145,108,69,2,0,16,0
145,110,71,2,0,16,0
145,112,72,4,0,16,0
145,116,72,4,0,16,0
145,120,74,4,0,16,0
145,124,74,4,0,16,0
145,128,76,4,0,16,0
145,132,76,2,0,16,0
145,134,74,2,0,16,0
145,136,72,4,0,16,1
145,140,76,4,0,16,0
145,144,74,4,0,16,0
145,148,72,4,0,16,0
145,152,71,4,0,16,0
145,156,69,2,0,16,0
145,158,71,2,0,16,0
145,160,72,4,0,16,0
145,164,71,4,0,16,0
145,168,69,4,0,16,1
151,0,71,4,1,16,0
151,4,71,4,1,16,0
151,8,71,4,1,16,0
151,12,74,4,1,16,0
151,16,72,4,1,16,0
151,20,72,4,1,16,0
151,24,71,8,1,16,1
151,32,71,4,1,16,0
151,36,71,4,1,16,0
151,40,69,4,1,16,0
151,44,71,4,1,16,0
151,48,72,4,1,16,0
151,52,71,4,1,16,0
151,56,69,8,1,16,0
151,64,67,16,1,16,1
151,80,71,4,1,16,0
151,84,71,4,1,16,0
151,88,69,4,1,16,0
151,92,69,4,1,16,0
151,96,67,4,1,16,0
151,100,67,4,1,16,0
151,104,66,8,1,16,1
151,112,76,4,1,16,0
151,116,74,4,1,16,0
151,120,72,4,1,16,0
151,124,71,4,1,16,0
151,128,69,4,1,16,0
151,132,69,4,1,16,0
151,136,67,8,1,16,1
152,0,69,4,2,16,0
152,4,69,4,2,16,0
152,8,71,4,2,16,0
152,12,71,4,2,16,0
152,16,73,4,2,16,0
152,20,73,4,2,16,0
152,24,74,8,2,16,1
152,32,76,4,2,16,0
152,36,76,4,2,16,0
152,40,74,4,2,16,0
152,44,74,4,2,16,0
152,48,73,4,2,16,0
152,52,71,2,2,16,0
152,54,61,1,2,16,0
152,55,62,1,2,16,0
152,56,71,8,2,16,0
152,64,69,8,2,16,1
152,72,69,4,2,16,0
152,76,69,4,2,16,0
152,80,71,4,2,16,0
152,84,71,4,2,16,0
152,88,69,4,2,16,0
152,92,67,4,2,16,0
152,96,66,8,2,16,1
152,104,69,4,2,16,0
152,108,69,4,2,16,0
152,112,67,4,2,16,0
152,116,67,4,2,16,0
152,120,66,4,2,16,0
152,124,64,2,2,16,0
152,126,66,1,2,16,0
152,127,67,1,2,16,0
152,128,64,8,2,16,0
152,136,62,8,2,16,1
152,144,74,4,2,16,0
152,148,74,4,2,16,0
152,152,73,4,2,16,0
152,156,73,4,2,16,0
152,160,71,4,2,16,0
152,164,71,4,2,16,0
152,168,69,8,2,16,1
152,176,69,4,2,16,0
152,180,69,4,2,16,0
152,184,67,4,2,16,0
152,188,66,4,2,16,0
152,192,64,4,2,16,0
152,196,64,4,2,16,0
152,200,62,8,2,16,1
153,0,69,4,2,16,0
153,4,74,4,2,16,0
153,8,69,4,2,16,0
153,12,71,4,2,16,0
153,16,69,6,2,16,0
153,22,67,2,2,16,0
153,24,66,4,2,16,0
153,28,66,4,2,16,1
153,32,69,4,2,16,0
153,36,69,4,2,16,0
153,40,67,4,2,16,0
153,44,66,4,2,16,0
153,48,64,6,2,16,0
153,54,62,2,2,16,0
153,56,62,8,2,16,1
153,64,64,4,2,16,0
153,68,64,4,2,16,0
153,72,66,2,2,16,0
153,74,68,2,2,16,0
153,76,69,4,2,16,0
153,80,69,6,2,16,0
153,86,68,2,2,16,0
153,88,69,4,2,16,0
153,92,69,4,2,16,1
153,96,71,6,2,16,0
153,102,73,2,2,16,0
153,104,74,4,2,16,0
153,108,74,4,2,16,0
153,112,73,6,2,16,0
153,118,73,2,2,16,0
153,120,71,4,2,16,0
153,124,71,4,2,16,1
153,128,66,4,2,16,0
153,132,66,4,2,16,0
153,136,71,4,2,16,0
153,140,69,4,2,16,0
153,144,69,4,2,16,0
153,148,68,4,2,16,0
153,152,69,8,2,16,1
153,160,71,4,2,16,0
153,164,69,4,2,16,0
153,168,67,4,2,16,0
153,172,66,4,2,16,0
153,176,64,6,2,16,0
153,182,62,2,2,16,0
153,184,62,8,2,16,1
154,12,69,4,0,16,0
154,16,67,4,0,16,0
154,20,62,4,0,16,0
154,24,65,4,0,16,0
154,28,67,4,0,16,0
154,32,69,4,0,16,0
154,36,69,4,0,16,0
154,40,67,4,0,16,1
154,44,69,4,0,16,0
154,48,67,4,0,16,0
154,52,62,4,0,16,0
154,56,65,4,0,16,0
154,60,67,4,0,16,0
154,64,69,4,0,16,0
154,68,69,4,0,16,0
154,72,67,4,0,16,1
154,76,69,4,0,16,0
154,80,71,4,0,16,0
154,84,72,4,0,16,0
154,88,69,4,0,16,0
154,92,67,4,0,16,0
154,96,67,4,0,16,0
154,100,65,4,0,16,0
154,104,64,4,0,16,1
154,108,65,4,0,16,0
154,112,67,4,0,16,0
154,116,62,4,0,16,0
154,120,65,4,0,16,0
154,124,67,4,0,16,0
154,128,69,4,0,16,0
154,132,69,4,0,16,0
154,136,67,4,0,16,1
156,12,69,4,3,16,0
156,16,69,4,3,16,0
156,20,69,4,3,16,0
156,24,66,2,3,16,0
156,26,68,2,3,16,0
156,28,69,4,3,16,0
156,32,71,2,3,16,0
156,34,69,2,3,16,0
156,36,68,4,3,16,0
156,40,66,4,3,16,1
156,44,66,4,3,16,0
156,48,68,4,3,16,0
156,52,69,4,3,16,0
156,56,71,4,3,16,0
156,60,64,2,3,16,0
156,62,66,2,3,16,0
156,64,68,2,3,16,0
156,66,69,2,3,16,0
156,68,66,4,3,16,0
156,72,64,4,3,16,1
156,76,71,4,3,16,0
156,80,73,4,3,16,0
156,84,73,4,3,16,0
156,88,69,2,3,16,0
156,90,71,2,3,16,0
156,92,73,4,3,16,0
156,96,74,4,3,16,0
156,100,73,4,3,16,0
156,104,71,4,3,16,1
156,108,69,4,3,16,0
156,112,71,4,3,16,0
156,116,73,4,3,16,0
156,120,71,4,3,16,0
156,124,69,4,3,16,0
156,128,69,4,3,16,0
156,132,68,4,3,16,0
156,136,69,4,3,16,1
157,12,65,4,-1,16,0
157,16,72,4,-1,16,0
157,20,72,2,-1,16,0
157,22,70,2,-1,16,0
157,24,69,4,-1,16,0
157,28,67,4,-1,16,0
157,32,69,4,-1,16,0
157,36,71,4,-1,16,0
157,40,72,4,-1,16,1
157,44,72,4,-1,16,0
157,48,69,4,-1,16,0
157,52,72,4,-1,16,0
157,56,70,4,-1,16,0
157,60,72,4,-1,16,0
157,64,69,4,-1,16,0
157,68,67,4,-1,16,0
157,72,65,4,-1,16,1
157,76,72,4,-1,16,0
157,80,74,4,-1,16,0
157,84,74,4,-1,16,0
157,88,69,4,-1,16,0
157,92,72,4,-1,16,0
157,96,70,4,-1,16,0
157,100,70,4,-1,16,0
157,104,69,4,-1,16,1
157,108,77,4,-1,16,0
157,112,76,4,-1,16,0
157,116,74,4,-1,16,0
157,120,72,6,-1,16,0
157,126,74,2,-1,16,0
157,128,70,2,-1,16,0
157,130,69,2,-1,16,0
157,132,67,4,-1,16,0
157,136,65,4,-1,16,1
158,12,67,4,1,16,0
158,16,67,4,1,16,0
158,20,67,4,1,16,0
158,24,69,4,1,16,0
158,28,71,4,1,16,0
158,32,72,2,1,16,0
158,34,71,2,1,16,0
158,36,69,4,1,16,0
158,40,67,8,1,16,1
158,48,69,4,1,16,0
158,52,69,4,1,16,0
158,56,64,4,1,16,0
158,60,66,4,1,16,0
158,64,67,4,1,16,0
158,68,69,4,1,16,0
158,72,67,4,1,16,1
158,76,67,4,1,16,0
158,80,74,4,1,16,0
158,84,74,4,1,16,0
158,88,76,4,1,16,0
158,92,74,2,1,16,0
158,94,72,2,1,16,0
158,96,71,4,1,16,0
158,100,73,4,1,16,0
158,104,74,4,1,16,1
158,108,74,4,1,16,0
158,112,74,4,1,16,0
158,116,74,4,1,16,0
158,120,76,4,1,16,0
158,124,74,2,1,16,0
158,126,72,2,1,16,0
158,128,71,4,1,16,0
158,132,69,4,1,16,0
158,136,67,8,1,16,1
158,144,64,4,1,16,0
158,148,66,4,1,16,0
158,152,67,4,1,16,0
158,156,64,4,1,16,0
158,160,62,4,1,16,0
158,164,61,4,1,16,0
158,168,62,8,1,16,1
158,176,67,4,1,16,0
158,180,67,4,1,16,0
158,184,69,4,1,16,0
158,188,71,4,1,16,0
158,192,72,2,1,16,0
158,194,71,2,1,16,0
158,196,69,4,1,16,0
158,200,67,8,1,16,1
158,208,69,4,1,16,0
158,212,69,4,1,16,0
158,216,64,4,1,16,0
158,220,66,4,1,16,0
158,224,67,2,1,16,0
158,226,66,2,1,16,0
158,228,64,4,1,16,0
158,232,62,4,1,16,1
158,236,65,4,1,16,0
158,240,64,4,1,16,0
158,244,60,4,1,16,0
158,248,64,4,1,16,0
158,252,66,4,1,16,0
158,256,67,4,1,16,0
158,260,69,4,1,16,0
158,264,67,4,1,16,1
161,0,62,8,-1,12,0
161,8,64,4,-1,12,0
161,12,65,8,-1,12,0
161,20,67,4,-1,12,0
161,24,69,8,-1,12,0
161,32,74,4,-1,12,0
161,36,73,8,-1,12,0
161,44,73,4,-1,12,1
161,48,74,8,-1,12,0
161,56,76,4,-1,12,0
161,60,77,12,-1,12,0
161,72,65,4,-1,12,0
161,76,67,6,-1,12,0
161,82,67,2,-1,12,0
161,84,65,12,-1,12,1
161,96,67,8,-1,12,0
161,104,67,4,-1,12,0
161,108,69,8,-1,12,0
161,116,72,4,-1,12,0
161,120,70,8,-1,12,0
161,128,67,4,-1,12,0
161,132,69,8,-1,12,0
161,140,69,4,-1,12,1
161,144,72,8,-1,12,0
161,152,72,4,-1,12,0
161,156,74,8,-1,12,0
161,164,77,4,-1,12,0
161,168,76,4,-1,12,0
161,172,74,4,-1,12,0
161,176,73,4,-1,12,0
161,180,74,8,-1,12,0
161,188,74,4,-1,12,1
162,12,69,4,0,16,0
162,16,69,4,0,16,0
162,20,67,2,0,16,0
162,22,65,2,0,16,0
162,24,64,4,0,16,0
162,28,69,4,0,16,0
162,32,67,4,0,16,0
162,36,64,4,0,16,0
162,40,65,4,0,16,1
162,44,69,4,0,16,0
162,48,69,4,0,16,0
162,52,67,2,0,16,0
162,54,65,2,0,16,0
162,56,64,4,0,16,0
162,60,69,4,0,16,0
162,64,67,4,0,16,0
162,68,64,4,0,16,0
162,72,65,4,0,16,1
162,76,69,4,0,16,0
162,80,71,4,0,16,0
162,84,73,4,0,16,0
162,88,74,4,0,16,0
162,92,69,2,0,16,0
162,94,71,2,0,16,0
162,96,72,4,0,16,0
162,100,71,4,0,16,0
162,104,69,4,0,16,1
162,108,71,4,0,16,0
162,112,72,4,0,16,0
162,116,71,4,0,16,0
162,120,69,4,0,16,0
162,124,69,4,0,16,0
162,128,67,2,0,16,0
162,130,65,2,0,16,0
162,132,64,4,0,16,0
162,136,65,4,0,16,1
162,140,67,4,0,16,0
162,144,67,4,0,16,0
162,148,69,4,0,16,0
162,152,67,2,0,16,0
162,154,65,2,0,16,0
162,156,64,4,0,16,0
162,160,65,4,0,16,0
162,164,65,4,0,16,0
162,168,64,4,0,16,1
162,172,71,4,0,16,0
162,176,72,4,0,16,0
162,180,71,4,0,16,0
162,184,69,4,0,16,0
162,188,64,4,0,16,0
162,192,69,4,0,16,0
162,196,69,4,0,16,0
162,200,68,4,0,16,1
163,12,74,4,-2,16,0
163,16,74,4,-2,16,0
163,20,74,4,-2,16,0
163,24,74,4,-2,16,0
163,28,72,4,-2,16,0
163,32,70,8,-2,16,0
163,40,69,4,-2,16,1
163,44,74,4,-2,16,0
163,48,74,2,-2,16,0
163,50,75,2,-2,16,0
163,52,77,4,-2,16,0
163,56,75,4,-2,16,0
163,60,74,4,-2,16,0
163,64,72,8,-2,16,0
163,72,74,4,-2,16,1
163,76,74,4,-2,16,0
163,80,72,4,-2,16,0
163,84,70,4,-2,16,0
163,88,69,4,-2,16,0
163,92,67,4,-2,16,0
163,96,69,4,-2,16,0
163,100,70,4,-2,16,0
163,104,69,4,-2,16,1
163,108,74,4,-2,16,0
163,112,70,4,-2,16,0
163,116,70,4,-2,16,0
163,120,72,4,-2,16,0
163,124,74,4,-2,16,0
163,128,75,4,-2,16,0
163,132,74,4,-2,16,0
163,136,72,4,-2,16,0
163,140,72,4,-2,16,0
163,144,74,6,-2,16,0
163,150,72,2,-2,16,0
163,152,71,4,-2,16,1
165,12,65,4,-1,16,0
165,16,65,4,-1,16,0
165,20,65,4,-1,16,0
165,24,72,4,-1,16,0
165,28,72,4,-1,16,0
165,32,74,8,-1,16,0
165,40,72,4,-1,16,1
165,44,72,4,-1,16,0
165,48,65,4,-1,16,0
165,52,67,4,-1,16,0
165,56,69,4,-1,16,0
165,60,70,4,-1,16,0
165,64,69,4,-1,16,0
165,68,67,2,-1,16,0
165,70,65,2,-1,16,0
165,72,65,4,-1,16,1
165,76,69,4,-1,16,0
165,80,69,4,-1,16,0
165,84,69,4,-1,16,0
165,88,67,4,-1,16,0
165,92,69,4,-1,16,0
165,96,65,2,-1,16,0
165,98,64,2,-1,16,0
165,100,62,4,-1,16,0
165,104,60,4,-1,16,1
165,108,72,4,-1,16,0
165,112,74,4,-1,16,0
165,116,72,4,-1,16,0
165,120,72,4,-1,16,0
165,124,69,2,-1,16,0
165,126,70,2,-1,16,0
165,128,72,4,-1,16,0
165,132,70,4,-1,16,0
165,136,69,4,-1,16,1
165,140,74,4,-1,16,0
165,144,72,2,-1,16,0
165,146,70,2,-1,16,0
165,148,69,4,-1,16,0
165,152,67,4,-1,16,0
165,156,69,4,-1,16,0
165,160,72,4,-1,16,0
165,164,69,4,-1,16,0
165,168,67,8,-1,16,0
165,176,65,12,-1,16,1
166,12,67,4,-2,16,0
166,16,70,4,-2,16,0
166,20,67,4,-2,16,0
166,24,66,4,-2,16,0
166,28,67,4,-2,16,0
166,32,69,8,-2,16,0
166,40,70,4,-2,16,1
166,44,70,4,-2,16,0
166,48,69,4,-2,16,0
166,52,70,4,-2,16,0
166,56,72,4,-2,16,0
166,60,69,4,-2,16,0
166,64,70,8,-2,16,0
166,72,69,4,-2,16,1
166,76,70,4,-2,16,0
166,80,69,4,-2,16,0
166,84,67,4,-2,16,0
166,88,67,4,-2,16,0
166,92,66,4,-2,16,0
166,96,67,12,-2,16,1
166,108,70,4,-2,16,0
166,112,70,4,-2,16,0
166,116,70,4,-2,16,0
166,120,69,4,-2,16,0
166,124,70,4,-2,16,0
166,128,67,8,-2,16,0
166,136,66,4,-2,16,1
166,140,70,4,-2,16,0
166,144,70,4,-2,16,0
166,148,70,4,-2,16,0
166,152,69,4,-2,16,0
166,156,70,4,-2,16,0
166,160,67,8,-2,16,0
166,168,66,4,-2,16,1
166,172,67,4,-2,16,0
166,176,69,2,-2,16,0
166,178,71,2,-2,16,0
166,180,72,4,-2,16,0
166,184,72,4,-2,16,0
166,188,71,4,-2,16,0
166,192,72,4,-2,16,1
166,196,69,4,-2,16,0
166,200,70,4,-2,16,0
166,204,69,4,-2,16,0
166,208,67,4,-2,16,0
166,212,66,4,-2,16,0
166,216,67,4,-2,16,1
169,0,73,4,3,16,0
169,4,69,4,3,16,0
169,8,71,4,3,16,0
169,12,71,4,3,16,0
169,16,73,4,3,16,0
169,20,75,4,3,16,0
169,24,76,8,3,16,1
169,32,71,4,3,16,0
169,36,73,4,3,16,0
169,40,74,4,3,16,0
169,44,73,4,3,16,0
169,48,71,8,3,16,0
169,56,69,8,3,16,1
169,64,71,4,3,16,0
169,68,71,4,3,16,0
169,72,76,4,3,16,0
169,76,76,4,3,16,0
169,80,74,4,3,16,0
169,84,74,4,3,16,0
169,88,73,8,3,16,1
169,96,71,4,3,16,0
169,100,71,4,3,16,0
169,104,69,4,3,16,0
169,108,68,4,3,16,0
169,112,66,8,3,16,0
169,120,64,8,3,16,1
169,128,69,4,3,16,0
169,132,69,4,3,16,0
169,136,74,4,3,16,0
169,140,74,4,3,16,0
169,144,73,4,3,16,0
169,148,73,4,3,16,0
169,152,71,8,3,16,1
169,160,69,4,3,16,0
169,164,69,4,3,16,0
169,168,69,4,3,16,0
169,172,69,4,3,16,0
169,176,71,8,3,16,0
169,184,64,8,3,16,1
169,192,76,4,3,16,0
169,196,74,4,3,16,0
169,200,73,4,3,16,0
169,204,71,4,3,16,0
169,208,69,4,3,16,0
169,212,68,4,3,16,0
169,216,66,8,3,16,1
169,224,69,4,3,16,0
169,228,69,4,3,16,0
169,232,74,4,3,16,0
169,236,73,4,3,16,0
169,240,71,8,3,16,0
169,248,69,8,3,16,1
170,0,71,4,2,16,0
170,4,71,4,2,16,0
170,8,69,4,2,16,0
170,12,74,4,2,16,0
170,16,73,2,2,16,0
170,18,71,2,2,16,0
170,20,73,4,2,16,0
170,24,71,8,2,16,1
170,32,71,2,2,16,0
170,34,73,2,2,16,0
170,36,74,4,2,16,0
170,40,76,4,2,16,0
170,44,74,4,2,16,0
170,48,76,4,2,16,0
170,52,78,4,2,16,0
170,56,74,8,2,16,1
170,64,74,4,2,16,0
170,68,76,4,2,16,0
170,72,78,2,2,16,0
170,74,76,2,2,16,0
170,76,74,4,2,16,0
170,80,76,2,2,16,0
170,82,74,2,2,16,0
170,84,73,4,2,16,0
170,88,71,8,2,16,1
170,96,71,4,2,16,0
170,100,71,4,2,16,0
170,104,69,4,2,16,0
170,108,74,4,2,16,0
170,112,73,2,2,16,0
170,114,71,2,2,16,0
170,116,73,4,2,16,0
170,120,71,8,2,16,1
172,0,67,4,-2,16,0
172,4,69,4,-2,16,0
172,8,70,4,-2,16,0
172,12,70,4,-2,16,0
172,16,72,4,-2,16,0
172,20,70,4,-2,16,0
172,24,69,4,-2,16,0
