ChoraleID,EventNum,C,C#/Db,D,D#/Eb,E,F,F#/Gb,G,G#/Ab,A,A#/Bb,B,Bass,Meter,Chord
014505b_,11,False,True,False,False,False,False,True,False,False,False,True,False,F#,3,F#M
014505b_,12,False,False,False,True,False,False,True,False,False,False,False,True,B,4,B_M
014505b_,13,False,True,False,False,False,False,True,False,False,False,True,False,A#,5,F#M
014505b_,14,False,False,False,True,False,False,True,False,False,False,False,True,B,3,B_M
014505b_,15,False,False,False,False,False,True,False,False,True,False,False,True,G#,3,F_d
014505b_,16,False,True,False,False,False,False,True,False,False,True,False,False,F#,4,F#m
014505b_,17,False,True,False,False,False,True,True,False,False,False,False,True,F,2,F#m
014505b_,18,False,True,False,False,False,False,True,False,False,True,False,False,F#,3,F#m
014505b_,19,False,True,False,False,False,False,True,False,True,False,False,False,G#,2,F#m
014505b_,20,False,True,False,False,False,False,True,False,False,True,False,False,A,3,F#m
014505b_,21,False,True,False,False,True,False,False,False,True,False,False,False,G#,5,C#m
014505b_,22,False,True,False,True,False,False,True,False,False,True,False,False,F#,3,F#m6
014505b_,23,True,False,False,True,False,False,False,False,True,False,False,False,G#,3,G#M
014505b_,24,False,True,False,False,False,True,False,False,True,False,False,False,C#,4,C#M
014505b_,25,False,True,False,False,False,False,True,False,False,True,False,False,F#,3,F#m
014505b_,26,False,False,False,False,True,False,False,False,True,False,False,True,G#,5,E_M
014505b_,27,False,False,True,False,True,False,False,False,True,False,False,True,G#,3,E_M7
014505b_,28,False,True,False,False,True,False,False,False,False,True,False,False,A,3,A_M
014505b_,29,False,False,False,True,False,False,True,False,False,False,False,True,D#,4,B_M
014505b_,30,False,False,False,True,False,False,True,False,False,True,False,True,D#,3,B_M7
014505b_,31,False,False,False,False,True,False,False,False,True,False,False,True,E,3,E_M
014505b_,32,False,True,False,False,True,False,False,False,False,True,False,False,C#,5,A_M
014505b_,33,False,True,False,False,True,False,False,False,False,True,False,True,C#,2,A_M
014505b_,34,False,True,False,False,True,False,True,False,False,True,False,False,A,3,F#m7
014505b_,35,False,False,False,True,False,False,True,False,False,False,False,True,B,3,B_M
014505b_,36,False,False,False,True,False,False,True,False,False,True,False,True,B,2,B_M
014505b_,37,False,False,False,False,True,False,False,False,True,False,False,True,E,4,E_M
014505b_,38,False,True,False,False,True,False,False,False,True,False,False,False,C,3,C#m
014505b_,39,False,True,False,False,False,False,True,False,False,True,False,False,F#,5,F#m
014505b_,40,False,False,True,False,False,False,True,False,False,True,False,False,F#,3,D_M
014505b_,41,False,False,True,False,True,False,False,False,True,False,False,True,G#,3,E_M7
014505b_,42,False,True,False,False,True,False,False,False,False,True,False,False,A,4,A_M
014505b_,43,False,True,False,False,False,False,True,False,False,True,False,False,A,2,A_M
014505b_,44,False,True,False,False,False,True,False,False,True,False,False,False,F,3,C#M
014505b_,45,False,True,False,False,False,True,False,False,True,False,False,True,F,3,C#M7
014505b_,46,False,True,False,False,False,False,True,False,False,True,False,False,F#,5,F#m
014505b_,47,False,False,True,False,False,False,True,False,False,True,False,False,F#,2,F#m
014505b_,48,False,True,False,False,True,False,False,False,True,False,False,False,C#,3,C#m
014505b_,49,False,True,False,False,True,False,False,False,False,True,False,False,C#,2,C#m
014505b_,50,False,False,False,False,True,False,False,False,True,False,False,True,G#,3,E_M
014505b_,51,False,True,False,False,True,False,False,False,False,True,False,False,A,4,A_M
014505b_,52,False,False,True,False,False,False,False,False,True,False,False,True,B,3,G#d
014505b_,53,False,True,False,False,False,False,True,False,False,True,False,False,C#,5,F#m
014505b_,54,False,True,False,False,False,False,True,False,True,False,False,True,C#,3,C#M4
014505b_,55,False,True,False,False,False,False,True,False,True,True,False,False,C#,2,C#M4
014505b_,56,False,True,False,False,False,True,False,False,True,False,False,True,C#,3,C#M
014505b_,57,False,True,False,False,False,False,True,False,False,False,True,False,F#,4,F#M
014505bv,1,False,False,False,False,True,False,False,True,False,False,False,True,E,5,E_m
014505bv,2,False,False,False,False,True,False,True,False,False,True,False,True,F#,2,E_m
014505bv,3,False,False,False,False,True,False,False,True,False,False,False,True,G,3,E_m
014505bv,4,False,True,False,False,True,False,False,False,False,True,False,False,A,3,A_M
014505bv,5,False,False,True,False,False,False,True,False,False,True,False,True,A,4,D_M
014505bv,6,False,False,False,False,True,False,False,False,True,False,False,True,G#,3,E_M
014505bv,7,False,True,False,False,True,False,False,False,False,True,False,False,A,3,A_M
014505bv,8,False,False,True,False,False,False,True,False,False,True,False,False,F#,5,D_M
014505bv,9,False,False,True,False,False,False,True,False,True,True,False,False,F#,2,D_M
014505bv,10,False,True,True,False,False,False,True,False,False,True,False,False,D,3,D_M
014505bv,11,False,False,False,False,True,False,False,False,True,False,False,True,E,3,E_M
014505bv,12,False,True,False,False,True,False,False,False,False,True,False,False,A,4,A_M
014505bv,13,False,False,False,False,True,False,False,False,True,False,False,True,G#,5,E_M
014505bv,14,False,True,False,False,True,False,False,False,False,True,False,False,A,3,A_M
014505bv,15,False,False,False,True,False,False,True,False,False,True,False,False,F#,3,D#d
014505bv,16,False,False,False,False,True,False,False,True,False,False,False,True,E,4,E_m
014505bv,17,False,False,False,True,True,False,False,False,False,True,False,True,D#,2,E_m
014505bv,18,False,False,False,False,True,False,False,True,False,False,False,True,E,3,E_m
014505bv,19,False,False,False,False,True,False,True,False,False,False,False,True,F#,2,E_m
014505bv,20,False,False,False,False,True,False,False,True,False,False,False,True,G,3,E_m
014505bv,21,False,False,True,False,False,False,True,False,False,False,False,True,F#,5,B_m
014505bv,22,False,True,False,False,True,False,False,True,False,False,False,True,E,3,E_m6
014505bv,23,False,True,False,False,False,False,True,False,False,False,True,False,F#,3,F#M
014505bv,24,False,False,False,True,False,False,True,False,False,False,False,True,B,4,B_M
014505bv,25,False,False,False,False,True,False,False,True,False,False,False,True,E,3,E_m
014505bv,26,False,False,True,False,False,False,True,False,False,True,False,False,F#,5,D_M
014505bv,27,True,False,True,False,False,False,True,False,False,True,False,False,F#,3,D_M
014505bv,28,False,False,True,False,False,False,False,True,False,False,False,True,G,3,G_M
014505bv,29,False,True,False,False,True,False,False,False,False,True,False,False,C#,4,A_M
014505bv,30,False,True,False,False,True,False,False,True,False,True,False,False,C#,3,A_M
014505bv,31,False,False,True,False,False,False,True,False,False,True,False,False,D,3,D_M
014505bv,32,False,False,True,False,False,False,False,True,False,False,False,True,B,5,G_M
014505bv,33,False,False,True,False,False,False,False,True,False,True,False,True,B,2,G_M
014505bv,34,False,False,True,False,True,False,False,True,False,False,False,True,G,3,E_m
014505bv,35,False,True,False,False,True,False,False,False,False,True,False,False,A,3,A_M
014505bv,36,False,True,False,False,True,False,False,True,False,True,False,False,A,2,A_M
014505bv,37,False,False,True,False,False,False,True,False,False,True,False,False,D,4,D_M
014505bv,38,False,False,True,False,False,False,True,False,False,False,False,True,B,3,B_m
014505bv,39,False,False,False,False,True,False,False,True,False,False,False,True,E,5,E_M
014505bv,40,True,False,False,False,True,False,False,True,False,False,False,False,E,3,C_M
014505bv,41,True,False,True,False,False,False,True,False,False,True,False,False,F#,3,D_M
014505bv,42,False,False,True,False,False,False,False,True,False,False,False,True,G,4,G_M
014505bv,43,False,False,False,False,True,False,False,True,False,False,False,True,G,2,G_M
014505bv,44,False,False,False,True,False,False,True,False,False,False,False,True,D#,3,B_M
014505bv,45,False,False,False,True,False,False,True,False,False,True,False,True,D#,3,B_M7
014505bv,46,False,False,False,False,True,False,False,True,False,False,False,True,E,5,C_M
014505bv,47,True,False,False,False,True,False,False,True,False,False,False,False,E,2,C_M
014505bv,48,False,False,True,False,False,False,True,False,False,False,False,True,B,3,G_M
014505bv,49,False,False,True,False,False,False,False,True,False,False,False,True,B,2,G_M
014505bv,50,False,False,True,False,False,False,True,False,False,True,False,False,F,3,D_M
014505bv,51,False,False,True,False,False,False,False,True,False,False,False,True,G,4,G_M
014505bv,52,True,False,False,False,False,False,True,False,False,True,False,False,A,3,F#d
014505bv,53,False,False,False,False,True,False,False,True,False,False,False,True,B,5,E_m
014505bv,54,False,False,False,False,True,False,True,False,False,True,False,True,B,3,B_M4
014505bv,55,False,False,False,False,True,False,True,True,False,False,False,True,B,2,B_M4
014505bv,56,False,False,False,True,False,False,True,False,False,True,False,True,B,3,B_M
014505bv,57,False,False,False,False,True,False,False,False,True,False,False,True,E,4,E_M
014608b_,1,True,False,False,False,False,True,False,False,False,True,False,False,F,5,F_M
014608b_,2,False,False,True,False,False,True,False,False,False,False,True,False,D,3,BbM
014608b_,3,True,False,False,False,False,False,False,True,False,True,False,False,A,4,A_m
014608b_,4,True,False,False,False,False,False,False,True,False,True,True,False,A,2,A_m
014608b_,5,True,False,True,False,False,True,False,False,False,True,False,False,D,3,D_m7
014608b_,6,True,False,True,False,True,False,False,False,False,True,False,False,D,2,D_m7
014608b_,7,False,False,True,False,False,False,False,True,False,False,True,False,G,5,G_m
014608b_,8,False,False,False,False,True,False,False,True,False,False,True,False,G,2,G_m
014608b_,9,True,False,False,False,False,True,False,False,False,True,False,False,A,3,F_M
014608b_,10,True,False,False,False,False,True,False,False,False,True,True,False,Bb,2,F_M
014608b_,11,True,False,False,False,True,False,False,True,False,False,False,False,C,4,C_M
014608b_,12,True,False,False,False,True,False,False,True,False,False,False,False,C,3,C_M
014608b_,13,True,False,False,False,False,True,False,False,False,True,False,False,F,5,F_M
014608b_,14,False,False,True,False,True,True,False,False,False,False,True,False,E,3,BbM
014608b_,15,False,False,True,False,False,True,False,False,False,False,True,False,D,2,BbM
014608b_,16,True,False,False,False,True,False,False,True,False,False,False,False,E,4,C_M
014608b_,17,True,False,False,False,True,False,False,True,False,False,True,False,E,2,C_M
014608b_,18,True,False,False,False,False,True,False,False,False,True,False,False,F,3,F_M
014608b_,19,False,False,True,False,False,True,False,True,False,False,True,False,Bb,5,BbM
014608b_,20,False,False,True,False,False,True,False,False,False,True,True,False,Bb,2,BbM
014608b_,21,False,False,True,False,False,True,False,False,False,False,True,False,Bb,1,BbM
014608b_,22,True,False,False,False,True,False,False,True,False,False,False,False,C,3,C_M
014608b_,23,True,False,False,False,True,False,False,True,False,False,True,False,C,2,C_M
014608b_,24,True,False,False,False,False,True,False,False,False,True,False,False,F,4,F_M
014608b_,25,True,False,False,False,False,True,False,False,False,True,False,False,F,5,F_M
014608b_,26,False,False,True,False,False,True,False,False,False,False,True,False,D,3,BbM
014608b_,27,True,False,False,False,False,False,False,True,False,True,False,False,A,4,A_m7
014608b_,28,True,False,False,False,False,False,False,True,False,True,True,False,A,2,A_m7
014608b_,29,True,False,True,False,False,True,False,False,False,True,False,False,D,3,D_m7
014608b_,30,True,False,True,False,True,False,False,False,False,True,False,False,D,2,D_m7
014608b_,31,False,False,True,False,False,False,False,True,False,False,True,False,G,5,G_m
014608b_,32,False,False,False,False,True,False,False,True,False,False,True,False,G,2,G_m
014608b_,33,True,False,False,False,False,True,False,False,False,True,False,False,A,3,F_M
014608b_,34,True,False,False,False,False,True,False,False,False,True,True,False,Bb,2,F_M
014608b_,35,True,False,False,False,True,False,False,True,False,False,False,False,C,4,C_M
014608b_,36,True,False,False,False,True,False,False,True,False,False,False,False,C,3,C_M
014608b_,37,True,False,False,False,False,True,False,False,False,True,False,False,F,5,F_M
014608b_,38,False,False,True,False,True,True,False,False,False,False,True,False,E,3,BbM
014608b_,39,False,False,True,False,False,True,False,False,False,False,True,False,D,2,BbM
014608b_,40,True,False,False,False,True,False,False,True,False,False,False,False,E,4,C_M
014608b_,41,True,False,False,False,True,False,False,True,False,False,True,False,E,2,C_M
014608b_,42,True,False,False,False,False,True,False,False,False,True,False,False,F,3,F_M
014608b_,43,False,False,True,False,False,True,False,True,False,False,True,False,Bb,5,BbM
014608b_,44,False,False,True,False,False,True,False,False,False,True,True,False,Bb,2,BbM
014608b_,45,False,False,True,False,False,True,False,False,False,False,True,False,Bb,1,BbM
014608b_,46,True,False,False,False,True,False,False,True,False,False,False,False,C,3,C_M
014608b_,47,True,False,False,False,True,False,False,True,False,False,True,False,C,2,C_M
014608b_,48,True,False,False,False,False,True,False,False,False,True,False,False,F,4,F_M
014608b_,49,True,False,False,False,True,False,False,True,False,False,False,False,C,5,C_M
014608b_,50,True,False,False,False,False,False,True,False,False,True,True,False,Bb,3,F#d
014608b_,51,True,False,False,False,False,False,True,False,False,True,False,False,A,2,F#d
014608b_,52,False,False,True,False,False,False,False,True,False,False,True,False,G,4,G_m
014608b_,53,False,False,True,False,False,False,False,True,False,False,True,False,Bb,2,G_m
014608b_,54,False,False,False,True,False,False,False,True,False,False,True,False,Eb,3,EbM
014608b_,55,False,False,True,False,False,False,False,True,False,False,True,False,D,2,EbM
014608b_,56,True,False,False,True,False,False,False,True,False,True,False,False,C,5,C_m6
014608b_,57,False,False,False,True,False,False,False,True,False,True,False,False,A,2,C_m6
014608b_,58,False,False,True,False,False,False,True,False,False,True,False,False,D,3,D_M
014608b_,59,True,False,True,False,False,False,True,True,False,False,False,False,D,2,D_M
014608b_,60,False,False,True,False,False,False,False,True,False,False,True,False,G,4,G_m
014608b_,61,False,False,True,False,False,False,False,True,False,False,True,False,G,5,G_m
014608b_,62,True,False,False,True,False,True,False,False,False,True,False,False,F,3,C_m
014608b_,63,True,False,False,True,False,False,False,True,False,False,False,False,Eb,2,C_m
014608b_,64,False,False,True,False,False,True,False,False,False,False,False,False,D,4,D_m
014608b_,65,True,False,True,True,False,True,False,False,False,False,False,False,C,2,D_m
014608b_,66,False,False,True,False,False,True,False,False,False,False,True,False,Bb,3,BbM
014608b_,67,False,False,True,False,False,False,False,False,False,False,True,False,Bb,2,BbM
014608b_,68,True,False,False,True,False,False,False,True,False,False,True,False,Eb,5,EbM
014608b_,69,False,False,True,True,False,False,False,True,False,False,True,False,Eb,2,EbM
014608b_,70,False,False,False,True,False,False,False,True,False,False,True,False,Eb,1,EbM
014608b_,71,True,False,False,False,False,True,False,False,False,True,False,False,F,3,F_M
014608b_,72,True,False,False,True,False,True,False,False,False,True,False,False,F,2,F_M
014608b_,73,False,False,True,False,False,True,False,False,False,False,True,False,Bb,4,BbM
014608b_,74,True,False,False,False,False,True,False,False,False,True,False,False,F,5,F_M
014608b_,75,True,False,False,False,False,True,False,False,False,True,False,False,F,2,F_M
014608b_,76,False,False,False,False,True,False,False,True,False,False,True,False,G,3,G_m
014608b_,77,False,False,True,False,False,False,False,True,False,False,True,False,G,2,G_m
014608b_,78,True,False,False,False,False,False,False,False,False,True,False,False,A,4,A_m
014608b_,79,True,False,False,False,False,False,False,True,False,True,True,False,A,2,A_m
014608b_,80,True,False,True,False,False,True,False,False,False,True,False,False,D,3,D_m7
014608b_,81,True,False,True,False,True,False,False,False,False,True,False,False,D,2,D_m7
014608b_,82,False,False,True,False,False,False,False,True,False,False,True,False,G,5,G_m
014608b_,83,False,False,False,False,True,False,False,True,False,False,True,False,G,2,G_m
014608b_,84,True,False,False,False,False,True,False,False,False,True,False,False,A,3,F_M
014608b_,85,True,False,False,False,False,True,False,False,False,True,True,False,Bb,2,F_M
014608b_,86,True,False,False,False,True,False,False,True,False,False,False,False,C,4,C_M
014608b_,87,True,False,False,False,True,False,False,True,False,False,False,False,C,3,C_M
014608b_,88,True,False,False,False,False,True,False,False,False,True,False,False,F,5,F_M
014608b_,89,True,False,True,False,False,True,False,False,False,True,False,False,D,2,F_M
014608b_,90,True,False,True,False,False,True,False,False,False,False,True,False,C,3,BbM
014608b_,91,False,False,True,False,False,True,False,False,False,False,True,False,Bb,2,BbM
014608b_,92,True,False,False,False,False,True,False,False,False,True,False,False,A,4,F_M
014608b_,93,True,False,False,False,True,False,False,True,False,False,True,False,G,2,F_M
014608b_,94,True,False,False,False,False,True,False,False,False,True,False,False,A,3,F_M
014608b_,95,False,False,True,False,False,True,False,True,False,False,True,False,Bb,2,F_M
014608b_,96,True,False,False,False,False,True,False,False,False,True,False,False,C,5,F_M
014608b_,97,True,False,False,False,True,False,False,True,False,False,False,False,C,3,C_M
014608b_,98,True,False,False,False,True,False,False,True,False,False,True,False,C,2,C_M
014608b_,99,True,False,False,False,False,True,False,False,False,True,False,False,F,4,F_M
014608b_,100,True,False,False,False,False,True,False,False,False,True,False,False,F,3,F_M
014806b_,1,False,True,False,False,False,False,True,False,False,True,False,False,F#,3,F#m
014806b_,2,False,True,False,False,False,False,True,False,True,False,False,True,G#,2,F#m
014806b_,3,False,True,False,False,False,False,True,False,False,True,False,False,A,5,F#m
014806b_,4,False,False,False,True,False,False,False,False,True,False,False,True,G#,3,E_M
014806b_,5,False,False,False,False,False,True,False,False,True,False,False,True,G#,2,E_M
014806b_,6,False,True,False,False,False,False,True,False,False,True,False,False,F#,4,F#m
014806b_,7,False,True,False,False,False,True,True,False,False,True,False,False,F#,2,F#m
014806b_,8,False,False,True,False,False,False,True,False,False,False,False,True,D,3,B_m
014806b_,9,False,False,True,False,False,False,False,False,True,False,False,True,D,2,B_m
014806b_,10,False,True,False,False,False,True,False,False,True,False,False,False,C#,5,C#M
014806b_,11,False,True,False,False,True,False,False,False,False,True,False,False,A,3,A_M
014806b_,12,False,True,False,False,True,False,False,False,False,True,False,True,B,2,A_M
014806b_,13,False,True,False,False,True,False,False,False,False,True,False,False,C#,5,A_M
014806b_,14,False,True,False,True,False,False,True,False,False,True,False,False,D#,2,A_M
014806b_,15,False,True,False,False,False,True,False,False,True,False,False,False,F,3,C#M
014806b_,16,False,False,False,False,False,True,False,False,True,False,False,True,F,2,C#M
014806b_,17,False,True,False,False,False,False,True,False,True,True,False,False,F#,4,F#m
014806b_,18,False,True,False,False,False,False,True,False,False,True,False,False,F#,2,F#m
014806b_,19,False,False,True,False,False,True,False,False,False,False,False,True,B,3,B_m
014806b_,20,False,False,True,False,False,False,True,False,False,False,False,True,B,2,B_m
014806b_,21,False,True,False,False,False,True,False,False,True,False,False,False,C#,5,C#M
014806b_,22,False,True,False,False,False,True,False,False,True,False,False,False,C#,3,C#M
014806b_,23,False,True,False,False,False,False,True,False,False,True,False,False,F#,5,F#m
014806b_,24,False,False,True,False,False,False,True,False,False,True,False,False,F#,2,F#m
014806b_,25,False,True,False,False,True,False,False,False,True,False,False,True,G#,3,E_m
014806b_,26,False,False,False,False,True,False,False,False,True,False,False,True,G#,2,E_m
014806b_,27,False,True,False,False,True,False,False,False,False,True,False,False,A,4,A_M
014806b_,28,False,True,False,False,True,False,False,False,True,True,False,False,G#,2,A_M
014806b_,29,False,True,False,False,False,False,True,False,False,True,False,False,F,3,F#m
014806b_,30,False,True,False,False,True,False,True,False,False,True,False,False,E,2,F#m
014806b_,31,False,False,True,False,False,False,True,False,False,True,False,True,D,5,B_M7
014806b_,32,False,False,False,False,True,False,False,False,True,False,False,True,E,3,E_M
014806b_,33,False,True,False,False,True,False,False,False,False,True,False,False,A,4,A_M
014806b_,34,False,True,False,False,True,False,False,False,False,True,False,False,A,3,A_M
014806b_,35,False,False,True,False,False,False,True,False,False,True,False,False,D,5,D_M
014806b_,36,False,True,False,False,False,False,True,False,False,True,False,False,C#,2,D_M
014806b_,37,False,False,True,False,False,False,True,False,False,False,False,True,B,3,B_m
014806b_,38,False,False,True,False,False,False,False,False,True,False,False,True,B,2,B_m
014806b_,39,False,True,False,False,False,False,True,False,False,True,False,False,F#,4,F#m
014806b_,40,False,True,False,False,True,False,False,False,False,True,False,False,E,2,F#m
014806b_,41,False,True,True,False,False,False,True,False,False,True,False,False,Db,3,F#m
014806b_,42,False,True,False,False,True,False,True,False,False,True,False,False,E,2,F#m
014806b_,43,False,True,False,False,True,False,False,False,False,True,False,False,E,5,A_M
014806b_,44,False,False,True,False,True,False,False,False,True,False,False,True,E,3,A_M
014806b_,45,False,True,False,False,True,False,False,False,True,True,False,False,A,2,A_M
014806b_,46,False,True,False,False,True,False,False,False,False,True,False,False,A,4,A_M
014806b_,47,False,True,False,False,True,False,False,False,False,True,False,False,A,3,A_M
014806b_,48,False,False,False,False,True,False,False,False,True,False,False,True,G#,5,E_M
014806b_,49,False,True,False,False,True,False,False,False,False,True,False,False,A,3,A_M
014806b_,50,False,True,False,False,True,False,False,False,True,True,False,False,G#,2,A_M
014806b_,51,False,True,False,False,False,False,True,False,False,True,False,False,F#,4,F#m
014806b_,52,False,True,False,False,True,False,True,False,False,True,False,False,E,2,F#m
014806b_,53,False,True,True,False,True,False,False,False,False,True,False,False,D,3,A_M
014806b_,54,False,True,False,False,True,False,False,False,False,True,False,False,C#,2,A_M
014806b_,55,False,False,False,True,False,False,True,False,False,True,False,True,D#,5,B_M7
014806b_,56,False,False,False,True,True,False,False,False,False,True,False,True,D#,2,B_M7
014806b_,57,False,False,False,True,False,False,False,False,True,False,False,True,B,3,B_M
014806b_,58,False,False,False,True,False,False,True,False,False,False,False,True,B,2,B_M
014806b_,59,False,False,False,False,True,False,False,False,True,False,False,True,E,4,E_M
014806b_,60,False,False,False,False,True,False,False,False,True,False,False,True,G#,3,E_M
014806b_,61,False,False,True,False,False,False,True,False,True,False,False,True,F#,2,E_M
014806b_,62,False,True,False,False,False,True,False,False,True,False,False,False,F,5,C#M
014806b_,63,False,True,False,True,False,False,True,False,False,False,False,False,D#,2,C#M
014806b_,64,False,True,False,False,False,True,False,False,False,False,False,False,C#,3,C#M
014806b_,65,False,True,False,False,False,True,False,False,False,False,False,True,C#,2,C#M
014806b_,66,False,True,False,False,False,False,True,False,False,True,False,False,F#,4,F#m
014806b_,67,False,True,False,False,True,False,True,False,False,True,False,False,E,2,F#m
014806b_,68,False,False,True,False,False,False,True,False,False,False,False,True,D,3,B_m
014806b_,69,False,True,False,False,False,False,True,False,False,True,False,False,C#,2,B_m
014806b_,70,False,False,True,False,False,False,True,False,True,False,False,True,B,5,B_m6
014806b_,71,False,True,False,False,False,True,False,False,True,False,False,False,C#,3,C#M
014806b_,72,False,True,False,False,False,True,False,False,True,False,False,True,C#,2,C#M
014806b_,73,False,True,False,False,False,False,True,False,False,False,True,False,F#,4,F#M
014806bv,1,True,False,False,False,False,True,False,False,True,False,False,False,F,3,F_m
014806bv,2,True,False,False,False,False,True,False,True,False,False,True,False,G,2,F_m
014806bv,3,True,False,False,False,False,True,False,False,True,False,False,False,Ab,5,F_m
014806bv,4,False,False,True,False,False,False,False,True,False,False,True,False,G,3,G_m
014806bv,5,False,False,False,False,True,False,False,True,False,False,True,False,G,2,G_m
014806bv,6,True,False,False,False,False,True,False,False,True,False,False,False,F,4,F_m7
014806bv,7,True,False,False,False,True,True,False,False,True,False,False,False,F,2,F_m7
014806bv,8,False,True,False,False,False,True,False,False,False,False,True,False,Db,3,Bbm
014806bv,9,False,True,False,False,False,False,False,True,False,False,True,False,Db,2,Bbm
014806bv,10,True,False,False,False,True,False,False,True,False,False,False,False,C,5,C_M
014806bv,11,True,False,False,True,False,False,False,False,True,False,False,False,Ab,3,AbM
014806bv,12,True,False,False,True,False,False,False,False,True,False,True,False,Bb,2,AbM
014806bv,13,True,False,False,True,False,False,False,False,True,False,False,False,C,5,AbM
014806bv,14,True,True,False,False,False,True,False,False,True,False,False,False,Db,2,AbM
014806bv,15,True,False,False,True,False,False,False,True,False,False,False,False,Eb,3,C_m
014806bv,16,False,False,False,False,True,False,False,True,False,False,True,False,E,2,C_M
014806bv,17,True,False,False,False,False,True,False,True,True,False,False,False,F,4,F_m
014806bv,18,True,False,False,False,False,True,False,False,True,False,False,False,F,2,F_m
014806bv,19,False,True,False,False,True,False,False,False,False,False,True,False,Bb,3,Bbd
014806bv,20,False,True,False,False,False,True,False,False,False,False,True,False,Bb,2,Bbd
014806bv,21,True,False,False,False,True,False,False,True,False,False,False,False,C,5,C_M
014806bv,22,True,False,False,False,True,False,False,True,False,False,False,False,C,3,C_M
014806bv,23,True,False,False,False,False,True,False,False,True,False,False,False,F,5,F_m
014806bv,24,False,True,False,False,False,True,False,False,True,False,False,False,F,2,F_m
014806bv,25,True,False,False,True,False,False,False,True,False,False,True,False,G,3,C_m
014806bv,26,False,False,False,True,False,False,False,True,False,False,True,False,G,2,C_m
014806bv,27,True,False,False,True,False,False,False,False,True,False,False,False,Ab,4,F_m
014806bv,28,True,False,False,True,False,False,False,True,True,False,False,False,G,2,F_m
014806bv,29,True,False,False,False,False,True,False,False,True,False,False,False,F,3,F_m
014806bv,30,True,False,False,True,False,True,False,False,True,False,False,False,Eb,2,F_m
014806bv,31,False,True,False,False,False,True,False,False,True,False,True,False,Db,5,Bbm
014806bv,32,False,False,False,True,False,False,False,True,False,False,True,False,Eb,3,EbM
014806bv,33,True,False,False,True,False,False,False,False,True,False,False,False,Ab,4,AbM
014806bv,34,True,False,False,True,False,False,False,False,True,False,False,False,Ab,3,AbM
014806bv,35,False,True,False,False,False,True,False,False,True,False,False,False,Db,5,DbM
014806bv,36,True,False,False,False,False,True,False,False,True,False,False,False,C,2,DbM
014806bv,37,False,True,False,False,False,True,False,False,False,False,True,False,Bb,3,Bbm
014806bv,38,False,True,False,False,False,False,False,True,False,False,True,False,Bb,2,Bbm
014806bv,39,True,False,False,False,False,True,False,False,True,False,False,False,F,4,F_m
014806bv,40,True,False,False,True,False,False,False,False,True,False,False,False,Eb,2,F_m
014806bv,41,False,True,False,False,False,True,False,False,True,False,False,False,Db,3,DbM
014806bv,42,False,True,False,True,False,True,False,False,True,False,False,False,Db,2,DbM
014806bv,43,True,False,False,True,False,False,False,False,True,False,False,False,Eb,5,AbM
014806bv,44,False,True,False,True,False,False,False,True,False,False,True,False,Eb,3,EbM
014806bv,45,True,False,False,True,False,False,False,True,True,False,False,False,Eb,2,EbM
014806bv,46,True,False,False,True,False,False,False,False,True,False,False,False,Ab,4,AbM
014806bv,47,True,False,False,True,False,False,False,False,True,False,False,False,Ab,3,AbM
014806bv,48,False,False,False,True,False,False,False,True,False,False,True,False,G,5,EbM
014806bv,49,True,False,False,True,False,False,False,False,True,False,False,False,Ab,3,AbM
014806bv,50,True,False,False,True,False,False,False,True,True,False,False,False,G,2,AbM
014806bv,51,True,False,False,False,False,True,False,False,True,False,False,False,F,4,F_m
014806bv,52,True,False,False,True,False,True,False,False,True,False,False,False,Eb,2,F_m
014806bv,53,True,False,True,True,False,False,False,False,True,False,False,False,D,3,AbM
014806bv,54,True,False,False,True,False,False,False,False,True,False,False,False,C,2,AbM
014806bv,55,False,False,False,True,False,True,False,False,True,False,True,False,D#,5,BbM7
014806bv,56,False,False,False,True,False,False,False,False,True,False,True,False,D#,2,BbM7
014806bv,57,False,False,True,False,False,False,False,True,False,False,True,False,Bb,3,G_m
014806bv,58,False,False,True,False,False,True,False,False,False,False,True,False,Bb,2,G_m
014806bv,59,False,False,False,True,False,False,False,True,False,False,True,False,Eb,4,EbM
014806bv,60,False,False,False,True,False,False,False,True,False,False,True,False,G,3,EbM
014806bv,61,False,True,False,False,False,True,False,True,False,False,True,False,F,2,EbM
014806bv,62,True,False,False,False,True,False,False,True,False,False,False,False,E,5,C_M
014806bv,63,True,False,True,False,False,True,False,False,False,False,False,False,D,2,C_M
014806bv,64,True,False,False,False,True,False,False,False,False,False,False,False,C,3,C_M
014806bv,65,True,False,False,False,True,False,False,False,False,False,True,False,C,2,C_M
014806bv,66,True,False,False,False,False,True,False,False,True,False,False,False,F,4,F_m
014806bv,67,True,False,False,True,False,True,False,False,True,False,False,False,Eb,2,F_m
014806bv,68,False,True,False,False,False,True,False,False,False,False,True,False,Db,3,Bbm
014806bv,69,True,False,False,False,False,True,False,False,True,False,False,False,C,2,Bbm
014806bv,70,False,True,False,False,False,True,False,True,False,False,True,False,Bb,5,Bbm6
014806bv,71,True,False,False,False,True,False,False,True,False,False,False,False,C,3,C_M
014806bv,72,True,False,False,False,True,False,False,True,False,False,True,False,C,2,C_M
014806bv,73,True,False,False,False,False,True,False,False,False,True,False,False,F,4,F_M
015105b_,1,False,False,True,False,False,False,False,True,False,False,False,True,G,3,G_M
